com.samsung.shealth.step_daily_trend,6000085,5
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2018-06-08 19:54:32.765,7267.239,9445,0,1528416000000,4.777777,OauJ3004CZ,com.sec.android.app.shealth,2018-06-08 23:32:54.296,268c177c-d83c-4f79-904a-afea25df7df9.binning_data.json,268c177c-d83c-4f79-904a-afea25df7df9,289.08994,com.sec.android.app.shealth
2018-08-06 07:43:15.637,8435.09,10857,-2,1533513600000,1.5780364,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-07 06:05:42.671,275f751a-00be-44ff-bfab-36c6d1d5c72e.binning_data.json,275f751a-00be-44ff-bfab-36c6d1d5c72e,358.55997,com.sec.android.app.shealth
2018-05-11 04:07:05.377,4979.88,6385,-2,1516752000000,1.503469,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.377,282d95e6-cab8-4f5d-a037-7bde4cb576b9.binning_data.json,282d95e6-cab8-4f5d-a037-7bde4cb576b9,203.43997,com.sec.android.app.shealth
2018-05-11 04:07:05.375,10334.38,13358,-2,1515974400000,1.5068601,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.375,28b80d76-70da-457c-af47-06211a982a84.binning_data.json,28b80d76-70da-457c-af47-06211a982a84,443.4,com.sec.android.app.shealth
2018-06-02 15:17:41.476,16688.55,21089,0,1527897600000,3.7777777,OauJ3004CZ,com.sec.android.app.shealth,2018-06-03 07:00:03.296,2949f066-3b2f-4474-952a-cd8833609b02.binning_data.json,2949f066-3b2f-4474-952a-cd8833609b02,706.25,com.sec.android.app.shealth
2018-05-11 04:07:05.364,12726.68,16578,0,1524700800000,6.9444447,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.364,294dfca1-94b6-46a5-b88e-f3ef4722b331.binning_data.json,294dfca1-94b6-46a5-b88e-f3ef4722b331,529.44,com.sec.android.app.shealth
2018-07-08 07:15:12.513,15797.999,20929,-2,1531008000000,1.4776721,VfS0qUERdZ,com.sec.android.app.shealth,2018-07-09 03:16:56.326,296394fb-7fa2-4d5a-8079-f4be17e57a33.binning_data.json,296394fb-7fa2-4d5a-8079-f4be17e57a33,664.49994,com.sec.android.app.shealth
2018-05-11 04:07:05.358,5634.4297,7228,0,1522281600000,4.9166656,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.358,296787a0-4d9a-4ff6-8d27-c9f7311d6936.binning_data.json,296787a0-4d9a-4ff6-8d27-c9f7311d6936,229.63995,com.sec.android.app.shealth
2018-08-21 23:27:57.065,6133.8994,7807,0,1534809600000,3.4722216,OauJ3004CZ,com.sec.android.app.shealth,2018-08-22 07:00:37.548,29ff6625-337d-4080-a961-3ab8873b6252.binning_data.json,29ff6625-337d-4080-a961-3ab8873b6252,255.99997,com.sec.android.app.shealth
2018-08-13 12:09:52.985,11911.45,15408,-2,1534118400000,1.5128219,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-14 07:47:50.950,2a469a07-44ff-474c-9fb3-53eb477a9ccc.binning_data.json,2a469a07-44ff-474c-9fb3-53eb477a9ccc,501.87997,com.sec.android.app.shealth
2018-05-11 04:07:05.349,5937.2197,7478,0,1518998400000,4.4444447,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.349,2a578295-1ffb-4e9a-9561-63b13ca0b4ef.binning_data.json,2a578295-1ffb-4e9a-9561-63b13ca0b4ef,253.26,com.sec.android.app.shealth
2018-05-11 04:07:05.358,19237.78,24174,0,1522454400000,3.3280723,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.358,2a6156d5-3272-48a3-9adf-9b3a25b5503b.binning_data.json,2a6156d5-3272-48a3-9adf-9b3a25b5503b,801.99994,com.sec.android.app.shealth
2018-05-11 04:07:05.341,14662.33,19278,0,1515888000000,3.0833328,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.341,2ab28e3f-9601-40cd-90d1-512da869718e.binning_data.json,2ab28e3f-9601-40cd-90d1-512da869718e,637.07996,com.sec.android.app.shealth
2018-05-11 04:07:05.370,152.93001,203,-2,1514160000000,1.5563776,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.370,2ac99b26-a2e5-4dd2-a589-6b05bfc1a0f5.binning_data.json,2ac99b26-a2e5-4dd2-a589-6b05bfc1a0f5,7.7400002,com.sec.android.app.shealth
2018-09-23 07:02:51.008,8429.11,10675,-2,1537660800000,1.5420953,VfS0qUERdZ,com.sec.android.app.shealth,2018-09-24 03:15:00.136,2aecee69-bcd9-4719-9b22-13567b7bacb1.binning_data.json,2aecee69-bcd9-4719-9b22-13567b7bacb1,351.96,com.sec.android.app.shealth
2018-05-11 04:07:05.344,10334.199,13320,0,1517270400000,6.9444427,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.344,2b2c1294-549a-4613-ba37-4ad5962f848b.binning_data.json,2b2c1294-549a-4613-ba37-4ad5962f848b,433.84998,com.sec.android.app.shealth
2018-05-11 04:07:05.382,5937.2197,7478,-2,1518998400000,1.6264993,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.382,2b924478-bf47-49e7-b0cc-c7c5a01cd7ef.binning_data.json,2b924478-bf47-49e7-b0cc-c7c5a01cd7ef,253.26,com.sec.android.app.shealth
2018-07-08 21:15:21.101,15797.999,20929,0,1531008000000,2.9444442,OauJ3004CZ,com.sec.android.app.shealth,2018-07-09 07:11:36.524,2bd2fdd7-4f7a-4585-8a17-e2064a40a3f2.binning_data.json,2bd2fdd7-4f7a-4585-8a17-e2064a40a3f2,664.49994,com.sec.android.app.shealth
2018-05-11 04:07:05.366,51488.54,62451,0,1525564800000,4.388889,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.366,2c0376d3-f733-4b45-85c5-9176192c45cd.binning_data.json,2c0376d3-f733-4b45-85c5-9176192c45cd,2159.45,com.sec.android.app.shealth
2018-05-26 07:06:21.284,14222.569,18372,-2,1527292800000,1.509477,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-27 07:17:02.065,2c05439d-5b1d-4941-abae-8d7013195f20.binning_data.json,2c05439d-5b1d-4941-abae-8d7013195f20,603.93994,com.sec.android.app.shealth
2018-06-17 07:03:00.002,8745.27,11276,-2,1529193600000,1.5324156,VfS0qUERdZ,com.sec.android.app.shealth,2018-06-18 05:46:26.141,2d0a1607-884f-4551-8d7a-323fd00d450c.binning_data.json,2d0a1607-884f-4551-8d7a-323fd00d450c,364.80997,com.sec.android.app.shealth
2018-08-28 07:45:30.778,9697.599,12642,-2,1535414400000,1.4890326,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-29 07:00:15.027,2d0ec29e-535b-4f9e-8234-9c409d742ff2.binning_data.json,2d0ec29e-535b-4f9e-8234-9c409d742ff2,423.0999,com.sec.android.app.shealth
2018-05-11 04:07:05.378,11580.46,15069,-2,1517356800000,1.5248224,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.378,2daa8473-8169-49f7-aac3-cab8dbe8ce7f.binning_data.json,2daa8473-8169-49f7-aac3-cab8dbe8ce7f,492.69992,com.sec.android.app.shealth
2018-05-11 04:07:05.384,5184.34,6645,-2,1519689600000,1.5691066,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.384,2e29a6e2-140d-45ca-a8c1-55154395f5e8.binning_data.json,2e29a6e2-140d-45ca-a8c1-55154395f5e8,214.56999,com.sec.android.app.shealth
2018-05-23 07:09:17.045,10355.3,13221,-2,1527033600000,1.5621424,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-24 06:42:30.186,2eac1cd7-61c6-4e53-80d0-46bddc062f10.binning_data.json,2eac1cd7-61c6-4e53-80d0-46bddc062f10,427.35992,com.sec.android.app.shealth
2018-05-11 04:07:05.344,8164.6997,10269,0,1517097600000,3.8760967,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.344,2f62d5da-0424-4b0e-b719-956d28005101.binning_data.json,2f62d5da-0424-4b0e-b719-956d28005101,335.62,com.sec.android.app.shealth
2018-08-15 18:49:08.240,13391.569,15948,0,1534291200000,4.4722223,OauJ3004CZ,com.sec.android.app.shealth,2018-08-16 07:00:03.538,2fe6b1c2-fb6d-4016-9d78-4e7c7db77e40.binning_data.json,2fe6b1c2-fb6d-4016-9d78-4e7c7db77e40,610.55994,com.sec.android.app.shealth
2018-06-29 04:30:49.973,12935.439,16804,0,1530144000000,3.5833333,OauJ3004CZ,com.sec.android.app.shealth,2018-06-29 05:07:51.823,3099df66-9023-48b1-93bc-93c854466451.binning_data.json,3099df66-9023-48b1-93bc-93c854466451,532.7999,com.sec.android.app.shealth
2018-08-19 07:09:23.743,5479.1597,7051,-2,1534636800000,1.5111777,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-20 06:47:35.868,31eb181c-c47a-4b80-b9ba-9dc976eb8253.binning_data.json,31eb181c-c47a-4b80-b9ba-9dc976eb8253,227.77998,com.sec.android.app.shealth
2018-05-11 04:07:05.397,16467.19,21252,-2,1524009600000,1.5009868,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.397,322208fb-e6ef-43a4-b9ef-078569db0dbf.binning_data.json,322208fb-e6ef-43a4-b9ef-078569db0dbf,677.0999,com.sec.android.app.shealth
2018-09-03 14:23:15.994,10178.989,12893,0,1535932800000,3.5,OauJ3004CZ,com.sec.android.app.shealth,2018-09-04 07:00:03.011,324fa1b8-dc7c-4c6f-9799-fa53aac9d24b.binning_data.json,324fa1b8-dc7c-4c6f-9799-fa53aac9d24b,426.10995,com.sec.android.app.shealth
2018-10-05 14:41:06.911,6630.4697,8620,-2,1538697600000,1.4229089,VfS0qUERdZ,com.sec.android.app.shealth,2018-10-06 06:55:00.174,326cb990-7d8e-4403-93f3-e50ed95fd75e.binning_data.json,326cb990-7d8e-4403-93f3-e50ed95fd75e,272.34,com.sec.android.app.shealth
2018-09-07 19:12:07.738,12326.539,15387,0,1536278400000,3.9224303,OauJ3004CZ,com.sec.android.app.shealth,2018-09-08 07:00:08.406,333fae8b-6fed-43d8-9e46-c551d1b089df.binning_data.json,333fae8b-6fed-43d8-9e46-c551d1b089df,531.67,com.sec.android.app.shealth
2018-09-25 09:52:54.870,11021.859,14346,-2,1537833600000,1.4175065,VfS0qUERdZ,com.sec.android.app.shealth,2018-09-26 00:46:08.169,33519a11-94f8-42ed-8d23-22947a75cf66.binning_data.json,33519a11-94f8-42ed-8d23-22947a75cf66,449.1199,com.sec.android.app.shealth
2018-05-14 14:34:25.746,11266.659,14416,-2,1526256000000,1.4961185,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-15 03:00:58.045,338a95da-108f-4bb2-84f9-1286dd2351ea.binning_data.json,338a95da-108f-4bb2-84f9-1286dd2351ea,444.45996,com.sec.android.app.shealth
2018-05-11 04:07:05.379,9385.4,11770,-2,1517788800000,1.6138837,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.379,33bff1fd-e456-417a-be6b-7052f160a3e5.binning_data.json,33bff1fd-e456-417a-be6b-7052f160a3e5,391.84,com.sec.android.app.shealth
2018-05-11 04:07:05.354,25161.99,32415,0,1520640000000,4.7222223,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.354,34918e1a-4c70-4453-909a-9f349897d042.binning_data.json,34918e1a-4c70-4453-909a-9f349897d042,1022.5499,com.sec.android.app.shealth
2018-07-25 07:19:20.108,7646.9,9839,-2,1532476800000,1.4898788,VfS0qUERdZ,com.sec.android.app.shealth,2018-07-26 06:12:55.739,34c86871-be02-4621-9412-edba845650b4.binning_data.json,34c86871-be02-4621-9412-edba845650b4,319.50998,com.sec.android.app.shealth
2018-05-11 04:07:05.348,3934.14,5022,0,1518652800000,3.4444444,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.348,36065eb8-21a1-4bfb-8269-e42f01cff2a9.binning_data.json,36065eb8-21a1-4bfb-8269-e42f01cff2a9,161.62,com.sec.android.app.shealth
2018-05-11 04:07:05.351,5184.34,6645,0,1519689600000,3.2777774,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.351,367e4e27-9bb9-4f73-995d-e81faed0628e.binning_data.json,367e4e27-9bb9-4f73-995d-e81faed0628e,214.56999,com.sec.android.app.shealth
2018-09-02 14:29:54.489,5996.4497,7833,0,1535846400000,3.1967351,OauJ3004CZ,com.sec.android.app.shealth,2018-09-03 07:00:04.202,36ed7b49-7ae1-4967-ac3e-de83f348934e.binning_data.json,36ed7b49-7ae1-4967-ac3e-de83f348934e,256.8,com.sec.android.app.shealth
2018-05-11 04:07:05.363,27840.238,35096,0,1524268800000,5.1666665,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.363,3774501f-b1cf-42de-a092-fb69dd0746b3.binning_data.json,3774501f-b1cf-42de-a092-fb69dd0746b3,1125.5199,com.sec.android.app.shealth
2018-05-11 04:07:05.386,31643.639,41748,-2,1520467200000,1.4379083,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.386,3786a5d4-b6ba-4002-a99a-7ff1c3d459cd.binning_data.json,3786a5d4-b6ba-4002-a99a-7ff1c3d459cd,1339.1599,com.sec.android.app.shealth
2018-05-11 04:07:05.368,10680.239,14287,-2,1513468800000,1.4472173,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.368,37916d2b-2cdd-4628-af4a-4603a25db641.binning_data.json,37916d2b-2cdd-4628-af4a-4603a25db641,477.85995,com.sec.android.app.shealth
2018-05-11 04:07:05.402,16722.91,21625,-2,1525737600000,1.5034673,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.402,37dc8445-8f1a-4df2-8657-bb5bd007fec2.binning_data.json,37dc8445-8f1a-4df2-8657-bb5bd007fec2,711.2799,com.sec.android.app.shealth
2018-06-06 05:13:21.943,8363.72,10592,-2,1528243200000,1.5179137,VfS0qUERdZ,com.sec.android.app.shealth,2018-06-07 04:54:17.702,38165edb-b313-4997-a9bb-08b646613056.binning_data.json,38165edb-b313-4997-a9bb-08b646613056,346.25998,com.sec.android.app.shealth
2018-07-12 00:41:15.844,423.64,491,0,1531267200000,3.474266,OauJ3004CZ,com.sec.android.app.shealth,2018-07-12 05:00:03.166,39d16c12-9227-4c70-8fb9-228fd8a065a7.binning_data.json,39d16c12-9227-4c70-8fb9-228fd8a065a7,19.409998,com.sec.android.app.shealth
2018-06-15 07:21:36.945,13922.779,17813,-2,1529020800000,1.5230535,VfS0qUERdZ,com.sec.android.app.shealth,2018-06-16 06:55:05.778,39d9abd5-5a63-49d9-872f-c82a6743adca.binning_data.json,39d9abd5-5a63-49d9-872f-c82a6743adca,580.57996,com.sec.android.app.shealth
2018-05-22 22:38:05.132,15404.79,19503,0,1526947200000,6.944445,OauJ3004CZ,com.sec.android.app.shealth,2018-05-23 07:00:02.451,3a0dddb3-111a-4dad-8444-4d1b8d3cd21e.binning_data.json,3a0dddb3-111a-4dad-8444-4d1b8d3cd21e,619.9699,com.sec.android.app.shealth
2018-05-11 04:07:05.365,5300.14,6630,0,1525046400000,2.8888888,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.365,3a67dd33-6541-4eff-8127-0435fa6204c8.binning_data.json,3a67dd33-6541-4eff-8127-0435fa6204c8,236.50998,com.sec.android.app.shealth
2018-05-11 04:07:05.342,21430.68,27340,0,1516492800000,6.9444427,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.342,3b4e40f6-db11-4dd7-bf3f-9eac0c7d494d.binning_data.json,3b4e40f6-db11-4dd7-bf3f-9eac0c7d494d,861.0499,com.sec.android.app.shealth
2018-06-05 02:33:09.712,11978.76,15461,0,1528070400000,4.6944437,OauJ3004CZ,com.sec.android.app.shealth,2018-06-05 07:01:40.748,3b6667d6-fea1-480e-863c-9f8376af6767.binning_data.json,3b6667d6-fea1-480e-863c-9f8376af6767,486.67996,com.sec.android.app.shealth
2018-09-30 07:01:04.774,12733.33,16352,-2,1538265600000,1.4648424,VfS0qUERdZ,com.sec.android.app.shealth,2018-10-01 06:49:04.802,3b7428d9-1e9f-4dc9-86bb-d7eb8907c924.binning_data.json,3b7428d9-1e9f-4dc9-86bb-d7eb8907c924,541.58997,com.sec.android.app.shealth
2018-05-11 04:07:05.386,26951.898,36436,-2,1520553600000,1.434376,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.386,3bc27d95-464c-4a64-9dba-1e2c0faa0730.binning_data.json,3bc27d95-464c-4a64-9dba-1e2c0faa0730,1215.4298,com.sec.android.app.shealth
2018-07-22 07:00:17.953,22140.799,28543,0,1532217600000,3.5669835,OauJ3004CZ,com.sec.android.app.shealth,2018-07-23 06:40:30.479,3d0d27a6-12ef-4afd-a5f0-cd5d1fea5f9b.binning_data.json,3d0d27a6-12ef-4afd-a5f0-cd5d1fea5f9b,924.99994,com.sec.android.app.shealth
2018-06-19 16:13:33.319,7548.58,9430,0,1529366400000,4.0277777,OauJ3004CZ,com.sec.android.app.shealth,2018-06-20 07:00:03.465,3da17307-bfc9-457a-9592-f84e63d16237.binning_data.json,3da17307-bfc9-457a-9592-f84e63d16237,329.12997,com.sec.android.app.shealth
2018-05-11 04:07:05.345,6292.67,8059,0,1517443200000,4.5000005,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.345,3dbb200a-8be2-42d4-93d7-4b38bba444cc.binning_data.json,3dbb200a-8be2-42d4-93d7-4b38bba444cc,267.03998,com.sec.android.app.shealth
2018-07-13 16:46:40.002,9102.87,11315,0,1531440000000,4.077358,OauJ3004CZ,com.sec.android.app.shealth,2018-07-14 18:54:39.705,3dc0fa56-bb5e-490f-bd8d-4dd3be7ff951.binning_data.json,3dc0fa56-bb5e-490f-bd8d-4dd3be7ff951,385.71997,com.sec.android.app.shealth
2018-05-11 04:07:05.362,14240.01,18479,0,1524096000000,3.7752059,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.362,3e481050-a725-45e1-832a-f821af635a81.binning_data.json,3e481050-a725-45e1-832a-f821af635a81,592.11,com.sec.android.app.shealth
2018-10-06 07:31:51.421,1458.1799,1894,0,1538784000000,1.9937586,OauJ3004CZ,com.sec.android.app.shealth,2018-10-06 07:36:14.055,40518e12-98da-46f2-bc4c-4179d841995b.binning_data.json,40518e12-98da-46f2-bc4c-4179d841995b,59.279995,com.sec.android.app.shealth
2018-07-18 14:23:27.470,15123.9795,20041,-2,1531872000000,1.5084109,VfS0qUERdZ,com.sec.android.app.shealth,2018-07-19 06:31:01.311,4076243e-676c-4f1e-841f-7adfbc81b997.binning_data.json,4076243e-676c-4f1e-841f-7adfbc81b997,674.42993,com.sec.android.app.shealth
2018-09-22 08:35:09.934,3253.13,3987,-2,1537574400000,1.6526892,VfS0qUERdZ,com.sec.android.app.shealth,2018-09-24 08:07:17.705,40d3a7d7-ceab-4671-bc75-72eb7707de40.binning_data.json,40d3a7d7-ceab-4671-bc75-72eb7707de40,134.99,com.sec.android.app.shealth
2018-05-11 04:07:05.372,7315.16,9320,-2,1515024000000,1.5203235,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.372,41534795-81e8-4457-98e6-ef3b96e4932d.binning_data.json,41534795-81e8-4457-98e6-ef3b96e4932d,311.33,com.sec.android.app.shealth
2018-08-27 07:46:26.200,6896.79,8909,-2,1535328000000,1.5045294,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-28 05:08:15.121,422a037a-8ac2-4382-8b03-28044cf14229.binning_data.json,422a037a-8ac2-4382-8b03-28044cf14229,283.94,com.sec.android.app.shealth
2018-08-11 07:47:43.094,5728.42,7253,-2,1533945600000,1.48747,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-11 21:57:53.752,431bc6b4-676f-4777-b6b7-3daf129f13d7.binning_data.json,431bc6b4-676f-4777-b6b7-3daf129f13d7,239.15999,com.sec.android.app.shealth
2018-05-11 04:07:05.353,22296.18,28912,0,1520380800000,6.9444427,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.353,432a4ebd-0716-41ce-b351-7b62214aabd2.binning_data.json,432a4ebd-0716-41ce-b351-7b62214aabd2,902.45996,com.sec.android.app.shealth
2018-10-08 12:51:46.610,4779.36,6233,-2,1538956800000,1.6464797,VfS0qUERdZ,com.sec.android.app.shealth,2018-10-08 13:40:06.059,435df0cd-9ae1-491f-be8d-aba7c000d665.binning_data.json,435df0cd-9ae1-491f-be8d-aba7c000d665,189.93002,com.sec.android.app.shealth
2018-05-11 04:07:05.338,23119.0,28605,0,1514592000000,3.4166667,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.338,436a9c45-a66f-4d82-85a7-faccb5e99d1d.binning_data.json,436a9c45-a66f-4d82-85a7-faccb5e99d1d,930.97,com.sec.android.app.shealth
2018-05-11 04:07:05.354,8961.989,11488,0,1520812800000,5.4722223,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.354,440cd789-478c-48dd-9ce8-b574aef34bb1.binning_data.json,440cd789-478c-48dd-9ce8-b574aef34bb1,363.41995,com.sec.android.app.shealth
2018-09-06 07:03:37.242,11102.96,14222,-2,1536192000000,1.5481883,VfS0qUERdZ,com.sec.android.app.shealth,2018-09-07 06:35:36.503,451e32ef-9139-44c8-befa-2beb8756eccd.binning_data.json,451e32ef-9139-44c8-befa-2beb8756eccd,462.24997,com.sec.android.app.shealth
2018-05-11 04:07:05.385,11562.159,15011,-2,1519948800000,1.517503,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.385,45ed09ab-1b48-470b-a74a-cb9691677804.binning_data.json,45ed09ab-1b48-470b-a74a-cb9691677804,484.61993,com.sec.android.app.shealth
2018-07-14 18:54:40.064,18470.379,23688,0,1531526400000,4.157942,OauJ3004CZ,com.sec.android.app.shealth,2018-07-15 07:00:35.531,463dc04c-7727-46d1-95b4-600163810df6.binning_data.json,463dc04c-7727-46d1-95b4-600163810df6,779.5499,com.sec.android.app.shealth
2018-05-11 04:07:05.368,9189.21,11663,-2,1513382400000,1.5763314,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.368,467f153e-1288-4b3b-ba44-638f63fba09a.binning_data.json,467f153e-1288-4b3b-ba44-638f63fba09a,401.16,com.sec.android.app.shealth
2018-05-11 04:07:05.390,6416.45,8179,-2,1521504000000,1.619762,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.390,474c3ebb-2172-4724-984b-3d8504c94cf9.binning_data.json,474c3ebb-2172-4724-984b-3d8504c94cf9,273.52,com.sec.android.app.shealth
2018-05-11 04:07:05.356,6416.45,8179,0,1521504000000,3.2144434,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.356,4909217e-2e47-4cb0-8cfb-c865c3409947.binning_data.json,4909217e-2e47-4cb0-8cfb-c865c3409947,273.52,com.sec.android.app.shealth
2018-05-11 04:07:05.365,13130.559,16578,0,1525305600000,6.6281886,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.365,4912e8ed-27ad-4285-ac86-13a9a7de7850.binning_data.json,4912e8ed-27ad-4285-ac86-13a9a7de7850,544.1699,com.sec.android.app.shealth
2018-05-11 04:07:05.402,14349.64,18539,-2,1525824000000,1.5061291,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.402,491f0f41-5395-421c-a16d-ea4be1ccb1f4.binning_data.json,491f0f41-5395-421c-a16d-ea4be1ccb1f4,583.81995,com.sec.android.app.shealth
2018-05-11 04:07:05.355,9848.65,12454,0,1521158400000,6.9444447,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.355,496614e2-c693-48f1-947a-ebdad36c4d92.binning_data.json,496614e2-c693-48f1-947a-ebdad36c4d92,413.53998,com.sec.android.app.shealth
2018-05-11 04:07:05.385,2393.1501,3055,-2,1520121600000,1.4490682,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.385,4a4667f0-db24-4037-a00c-9097549338d0.binning_data.json,4a4667f0-db24-4037-a00c-9097549338d0,96.619995,com.sec.android.app.shealth
2018-07-22 07:01:14.161,22140.799,28543,-2,1532217600000,1.5038421,VfS0qUERdZ,com.sec.android.app.shealth,2018-07-23 06:36:54.275,4a5730d4-469a-4793-8463-dd0f22b06110.binning_data.json,4a5730d4-469a-4793-8463-dd0f22b06110,924.99994,com.sec.android.app.shealth
2018-05-26 21:29:34.573,14222.569,18372,0,1527292800000,4.359667,OauJ3004CZ,com.sec.android.app.shealth,2018-05-27 07:02:03.676,4b3015f2-0ff6-4c20-93dd-74b6c4f5c6d8.binning_data.json,4b3015f2-0ff6-4c20-93dd-74b6c4f5c6d8,603.93994,com.sec.android.app.shealth
2018-09-19 07:00:03.660,8843.8,11306,0,1537228800000,6.9444447,OauJ3004CZ,com.sec.android.app.shealth,2018-09-19 07:00:03.660,4b7b1752-d603-40ae-89df-3281ff668049.binning_data.json,4b7b1752-d603-40ae-89df-3281ff668049,369.76996,com.sec.android.app.shealth
2018-08-02 07:04:49.239,12415.13,15976,-2,1533168000000,1.4824176,VfS0qUERdZ,com.sec.android.app.shealth,2018-08-03 06:57:47.479,4ba941d6-15b3-4c68-9b26-369249de9de0.binning_data.json,4ba941d6-15b3-4c68-9b26-369249de9de0,499.22995,com.sec.android.app.shealth
2018-07-03 07:00:03.540,13405.56,15813,0,1530489600000,4.1666665,OauJ3004CZ,com.sec.android.app.shealth,2018-07-03 07:00:03.540,4bea2a52-ff40-4fde-87e9-84ee791fa25b.binning_data.json,4bea2a52-ff40-4fde-87e9-84ee791fa25b,618.0,com.sec.android.app.shealth
2018-09-17 16:58:55.313,9105.71,11958,0,1537142400000,4.3333335,OauJ3004CZ,com.sec.android.app.shealth,2018-09-18 06:37:16.994,4bec0649-451a-415b-9402-e19973a49bc8.binning_data.json,4bec0649-451a-415b-9402-e19973a49bc8,393.34998,com.sec.android.app.shealth
2018-05-11 04:07:05.359,5152.17,6451,0,1522540800000,6.5833335,OauJ3004CZ,com.sec.android.app.shealth,2018-05-11 04:07:05.359,4c292037-f613-4620-8a8e-7a208432b314.binning_data.json,4c292037-f613-4620-8a8e-7a208432b314,225.43,com.sec.android.app.shealth
2018-05-11 04:07:05.403,12096.35,15318,-2,1525910400000,1.5469105,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 19:34:15.293,4c97cf2c-ac83-4f68-9b6e-7c76a96f1b20.binning_data.json,4c97cf2c-ac83-4f68-9b6e-7c76a96f1b20,511.66995,com.sec.android.app.shealth
2018-05-11 04:07:05.376,9104.4795,11960,-2,1516665600000,1.525045,VfS0qUERdZ,com.sec.android.app.shealth,2018-05-11 04:07:05.376,4cc94056-ad66-4425-992d-8bb2909db2ff.binning_data.json,4cc94056-ad66-4425-992d-8bb2909db2ff,408.83997,com.sec.android.app.shealth
2018-08-03 23:19:06.609,8481.9,10505,0,1533254400000,3.3055556,OauJ3004CZ,com.sec.android.app.shealth,2018-08-04 07:03:41.445,4cdd31a7-bd8e-421f-a7eb-8e7d6c679398.binning_data.json,4cdd31a7-bd8e-421f-a7eb-8e7d6c679398,362.46,com.sec.android.app.shealth
2018-06-14 23:52:45.237,6943.6895,8909,0,1528934400000,2.9708984,OauJ3004CZ,com.sec.android.app.shealth,2018-06-15 07:00:03.885,4ce19e68-c2dc-4191-a95f-b694c6c9f79e.binning_data.json,4ce19e68-c2dc-4191-a95f-b694c6c9f79e,283.40997,com.sec.android.app.shealth
